ID,Attrition,Work Life Balance,Job Satisfaction,Marital status,Employment Type,Gender,Department,Salary,Monthly Income,Requested Days,Age
20004064,0,3,1,0,1,1,4,34250,40923.08,36,45
20004065,0,3,1,0,1,0,4,34250,40923.08,0,46
20004066,0,3,1,0,1,0,4,34250,40923.08,25,43
20004067,0,3,1,0,1,1,4,34250,40923.08,5,50
20004068,0,3,1,0,1,1,4,34250,40923.08,31,53
20004069,0,3,1,0,1,1,4,34250,40923.08,0,52
20004070,0,3,1,0,1,1,4,34250,40923.08,24,37
20004071,0,3,1,0,1,1,4,34250,40923.08,4,40
20004072,0,3,1,0,1,1,4,34250,40923.08,165,40
20004073,0,3,1,0,1,1,4,34250,40923.08,5,39
20004074,0,3,1,0,1,0,4,34250,40923.08,41,38
20004075,0,3,1,0,1,1,4,34250,40923.08,20,39
20004076,0,3,1,0,1,0,4,34250,40923.08,37,39
20004077,0,3,1,0,1,1,4,34250,40923.08,0,40
20004078,0,3,1,0,1,1,4,34250,40923.08,63,41
20004079,0,3,1,2,1,1,4,34250,40923.08,3,40
20004080,0,3,1,0,1,1,4,34250,40923.08,37,40
20004081,0,3,1,0,1,1,4,34250,40923.08,0,45
20004082,0,3,1,0,1,1,4,34250,40923.08,16,45
20004083,0,3,1,0,1,1,4,34250,40923.08,9,43
20004084,0,3,1,2,1,1,4,34250,42461.54,170,49
20004085,0,3,1,0,1,1,4,34250,40923.08,30,45
20004086,0,3,1,0,1,1,4,34250,40923.08,21,44
20004087,0,3,1,0,1,1,4,34250,42461.54,14,43
20004088,0,3,1,0,1,1,4,34250,40923.08,50,38
20004089,0,3,1,0,1,1,4,34250,42461.54,0,44
20004090,0,3,1,0,1,1,4,34250,42461.54,53,49
20004091,0,3,0,0,1,1,4,34250,42461.54,120,35
20004092,0,3,0,2,1,1,4,34250,42461.54,36,40
20004093,0,3,0,0,1,1,4,34250,42461.54,0,41
20004094,0,3,0,0,1,1,4,34250,42461.54,42,40
20004095,0,3,0,0,1,1,4,34250,42461.54,6,39
20004096,0,3,0,2,1,1,4,34250,42461.54,155,53
20004097,0,3,0,0,1,1,4,34250,42461.54,0,50
20004098,0,3,0,0,1,0,4,34250,42461.54,35,47
20004099,0,3,0,0,1,1,4,34250,42461.54,8,49
20004100,0,3,0,0,1,1,4,34250,42461.54,46,52
20004101,0,3,0,2,1,1,4,34250,42461.54,5,66
20004102,0,3,0,0,1,1,4,34250,42461.54,61,54
20004103,0,3,0,2,1,0,4,34250,42461.54,14,50
20004104,0,3,0,0,1,1,4,34250,42461.54,16,46
20004105,0,3,0,2,1,1,4,34250,42461.54,0,50
20004106,0,3,0,2,1,1,4,34250,42461.54,8,44
20004107,0,3,0,2,1,1,4,34250,42461.54,22,48
20004108,0,3,0,2,1,1,4,34250,42461.54,18,50
20004109,0,3,0,2,1,1,4,34250,42461.54,0,65
20004110,0,3,0,0,1,1,4,34250,42461.54,50,48
20004111,0,3,0,0,1,1,4,34250,42461.54,20,48
20004112,0,3,0,0,1,0,4,34250,42461.54,33,50
20004113,0,3,0,0,1,1,4,34250,40923.08,0,46
20004114,0,3,0,0,1,1,4,34250,40923.08,155,47
20004115,0,3,0,0,1,1,4,34250,40923.08,15,54
20004116,0,3,0,2,1,0,4,34250,40923.08,170,40
20004117,0,3,0,0,1,1,4,34250,40923.08,0,45
20004118,0,3,0,2,1,1,4,34250,40923.08,41,44
20004119,0,3,0,0,1,1,4,34250,40923.08,22,45
20004120,0,3,0,0,1,1,4,34250,40923.08,32,46
20004121,0,3,0,0,1,1,4,34250,40923.08,0,46
20004122,0,3,0,0,1,1,4,34250,40923.08,27,44
20004123,0,3,0,0,1,1,4,34250,40923.08,5,43
20004124,0,3,0,0,1,1,4,34250,40923.08,51,50
20004125,0,3,0,2,1,1,4,34250,40923.08,0,50
20004126,0,3,0,2,1,1,4,34250,40923.08,45,57
20004127,0,3,0,0,1,1,4,34250,40923.08,11,51
20004128,0,3,0,0,1,1,4,34250,40923.08,74,55
20004129,0,3,0,0,1,1,4,34250,40923.08,27,38
20004130,0,3,0,0,1,0,4,34250,40923.08,18,38
20004131,0,3,0,0,1,1,4,34250,40923.08,5,40
20004132,0,3,0,2,1,0,4,34250,40923.08,24,38
20004133,0,3,0,0,1,1,4,34250,40923.08,0,43
20004134,0,3,0,0,1,1,4,34250,40923.08,26,38
20004135,0,3,0,0,1,1,4,34250,40923.08,5,38
20004136,0,3,0,0,1,1,4,34250,40923.08,22,53
20004137,0,3,0,0,1,1,4,34250,40923.08,0,46
20004138,0,3,0,0,1,1,4,34250,40923.08,35,53
20004139,0,3,0,2,1,1,4,34250,40923.08,10,44
20004140,0,3,0,0,1,1,4,34250,40923.08,148,47
20004141,0,3,0,0,1,1,4,34250,40923.08,0,47
20004142,0,3,0,0,1,1,4,34250,40923.08,56,42
20004143,0,3,0,0,1,0,4,34250,40923.08,31,43
20004144,0,3,0,2,1,1,4,34250,40923.08,55,61
20004145,0,3,0,2,1,0,4,34250,34250,0,45
20004146,0,3,0,0,1,1,4,34250,34250,30,46
20004147,0,3,0,0,1,1,4,34250,34250,15,44
20004148,0,3,0,0,1,0,4,34250,34250,53,44
20004149,0,3,0,0,1,0,4,34250,34250,0,51
20004150,0,3,0,0,1,1,4,34250,34250,63,44
20004151,0,3,0,0,1,0,4,34250,34250,36,39
20004152,0,3,0,0,1,1,4,34250,34250,153,43
20004153,0,3,0,0,1,1,4,34250,34250,0,39
20004154,0,3,0,0,1,0,4,34250,34250,59,48
20004155,0,3,0,0,1,1,4,34250,34250,14,49
20004156,0,3,0,0,1,1,4,34250,34250,36,54
20004157,0,3,0,0,1,1,4,34250,34250,12,44
20004158,0,3,0,0,1,0,4,34250,34250,34,44
20004159,0,3,0,0,1,1,4,34250,34250,10,45
20004160,0,3,0,0,1,1,4,34250,34250,59,45
20004161,0,3,0,0,1,1,4,34250,34250,0,49
20004162,0,3,0,0,1,1,4,34250,34250,36,48
20004163,0,3,0,0,1,1,4,34250,34250,20,54
20004164,0,3,0,0,1,1,4,34250,34250,153,49
20004165,0,3,0,0,1,1,4,34250,34250,0,45
20004166,0,3,0,0,1,1,4,34250,34250,30,45
20004167,0,3,0,0,1,1,4,34250,34250,3,51
20004168,0,3,0,0,1,1,4,34250,34250,21,46
20004169,0,3,0,0,1,1,4,34250,34250,0,46
20004170,0,3,0,0,1,1,4,34250,34250,56,47
20004171,0,3,0,0,1,1,4,34250,34250,35,44
20004172,0,3,0,2,1,0,4,34250,34250,59,44
20004173,0,3,0,0,1,0,4,34250,34250,3,46
20004174,0,3,0,2,1,1,4,34250,34250,17,51
20004175,0,3,0,0,1,1,4,34250,34250,2,47
20004176,0,3,0,0,1,1,4,34250,34250,42,45
20004177,0,3,0,0,1,1,4,34250,34250,0,46
20004178,0,3,0,0,1,1,4,34250,34250,47,48
20004179,0,3,0,0,1,1,4,34250,34250,21,46
20004180,0,3,0,0,1,1,4,34250,40923.08,136,43
20004181,0,3,0,0,1,1,4,34250,40923.08,0,55
20004182,0,3,0,0,1,1,4,34250,40923.08,69,44
20004183,0,3,0,0,1,1,4,34250,40923.08,14,42
20004184,0,3,0,0,1,1,4,34250,40923.08,78,47
20004185,0,3,0,0,1,1,4,34250,40923.08,13,47
20004186,0,3,0,0,1,1,4,34250,40923.08,250,47
20004187,0,3,0,0,1,1,4,34250,40923.08,25,49
20004188,0,3,0,0,1,0,4,34250,40923.08,45,45
20004189,0,3,0,0,1,0,4,34250,40923.08,0,41
20004190,0,3,0,0,1,1,4,34250,40923.08,39,46
20004191,0,3,0,0,1,1,4,34250,40923.08,15,43
20004192,0,3,0,0,1,1,4,34250,40923.08,63,45
20004193,0,3,0,0,1,1,4,34250,40923.08,0,44
20004194,0,3,0,0,1,1,4,34250,40923.08,142,46
20004195,0,3,0,0,1,0,4,34250,40923.08,7,42
20004196,0,3,0,0,1,1,4,34250,40923.08,27,51
20004197,0,3,0,0,1,0,4,34250,40923.08,0,44
20004198,0,3,0,0,1,0,4,34250,40923.08,25,45
20004199,0,3,0,0,1,1,4,34250,40923.08,18,42
20004200,0,3,0,0,1,1,4,34250,40923.08,33,41
20004201,0,3,0,2,1,1,4,34250,40923.08,0,41
20004202,0,3,0,0,1,1,4,34250,40923.08,34,40
20004203,0,3,0,0,1,1,4,34250,40923.08,0,41
20004204,0,3,0,0,1,1,4,34250,40923.08,29,46
20004205,0,3,0,0,1,1,4,34250,40923.08,0,46
20004206,0,3,0,0,1,1,4,34250,40923.08,187,40
20004207,0,3,0,0,1,1,4,34250,40923.08,0,44
20004208,0,3,0,2,1,1,4,34250,40923.08,124,46
20004209,0,3,0,0,1,1,4,34250,40923.08,0,55
20004210,0,3,0,0,1,1,4,34250,40923.08,67,43
20004211,0,3,0,0,1,1,4,34250,40923.08,0,56
20004212,0,3,0,0,1,1,4,34250,40923.08,142,48
20004213,0,3,0,0,1,0,4,34250,40923.08,28,49
20004214,0,3,0,0,1,1,4,34250,40923.08,19,44
20004215,0,3,0,0,1,1,4,34250,40923.08,0,43
20004216,0,3,0,0,1,1,4,34250,40923.08,38,46
20004217,0,3,0,0,1,1,4,34250,40923.08,0,50
20004218,0,3,0,0,1,0,4,34250,40923.08,44,42
20004219,0,3,0,0,1,0,4,34250,40923.08,0,37
20004220,0,3,0,0,1,0,4,34250,40923.08,58,40
20004221,0,3,0,0,1,0,4,34250,40923.08,0,50
20004222,0,3,0,2,1,0,4,34250,40923.08,142,42
20004223,0,3,0,0,1,0,4,34250,40923.08,0,41
20004224,0,3,0,2,1,1,4,34250,40923.08,30,44
20004225,0,3,0,0,1,0,4,34250,40923.08,0,50
20004226,0,3,0,0,1,1,4,34250,40923.08,152,43
20004227,0,3,0,2,1,1,4,34250,40923.08,20,44
20004228,0,3,0,0,1,1,4,34250,40923.08,22,44
20004229,0,3,0,0,1,1,4,34250,40923.08,0,46
20004230,0,3,0,2,1,1,4,34250,40923.08,23,57
20004231,0,3,0,0,1,1,4,34250,40923.08,0,50
20004232,0,3,0,0,1,1,4,34250,40923.08,36,44
20004233,0,3,0,2,1,1,4,34250,42461.54,0,48
20004234,0,3,0,0,1,1,4,34250,40923.08,165,43
20004235,0,3,0,0,1,1,4,34250,40923.08,0,41
20004236,0,3,0,0,1,1,4,34250,42461.54,26,50
20004237,0,3,0,0,1,0,4,34250,40923.08,0,39
20004238,0,3,0,0,1,1,4,34250,42461.54,74,41
20004239,0,3,0,2,1,0,4,34250,42461.54,0,42
20004240,0,3,0,0,1,1,4,34250,42461.54,55,39
20004241,0,3,0,0,1,1,4,34250,40923.08,24,40
20004242,0,3,0,0,1,1,4,34250,40923.08,35,43
20004243,0,3,0,0,1,1,4,34250,40923.08,0,41
20004244,0,3,0,0,1,1,4,34250,40923.08,65,39
20004245,0,3,0,0,1,0,4,34250,40923.08,0,41
20004246,0,3,0,0,1,1,4,34250,40923.08,58,40
20004247,0,3,0,0,1,0,4,34250,40923.08,0,39
20004248,0,3,0,2,1,1,4,34250,40923.08,52,41
20004249,0,3,0,0,1,1,4,34250,40923.08,0,41
20004250,0,3,0,0,1,1,4,34250,40923.08,26,43
20004251,0,3,0,0,1,1,4,34250,40923.08,0,45
20004252,0,3,0,2,1,1,4,34250,40923.08,129,48
20004253,0,3,0,2,1,0,4,34250,40923.08,0,45
20004254,0,3,0,0,1,1,4,34250,40923.08,53,45
20004255,0,3,0,0,1,1,4,34250,40923.08,5,39
20004256,0,3,0,0,1,1,4,34250,40923.08,128,41
20004257,0,3,0,0,1,0,4,34250,40923.08,0,47
20004258,0,3,0,2,1,1,4,34250,40923.08,33,62
20004259,0,3,0,0,1,1,4,34250,40923.08,0,45
20004260,0,3,0,0,1,0,4,34250,40923.08,36,44
20004261,0,3,0,0,1,1,4,34250,40923.08,0,47
20004262,0,3,0,0,1,1,4,34250,40923.08,61,46
20004263,0,3,0,0,1,1,4,34250,40923.08,0,37
20004264,0,3,0,0,1,0,4,34250,40923.08,137,38
20004265,0,3,0,0,1,1,4,34250,40923.08,0,46
20004266,0,3,0,0,1,1,4,34250,40923.08,53,32
20004267,0,3,0,0,1,1,4,34250,40923.08,0,33
20004268,0,3,0,0,1,1,4,34250,40923.08,52,50
20004269,0,3,0,0,1,0,4,34250,40923.08,10,36
20004270,0,3,0,0,1,0,4,34250,40923.08,25,41
20004271,0,3,0,0,1,0,4,34250,40923.08,0,44
20004272,0,3,0,0,1,0,4,34250,40923.08,32,39
20004273,0,3,0,2,1,1,4,34250,40923.08,0,58
20004274,0,3,0,2,1,1,4,34250,40923.08,50,42
20004275,0,3,0,0,1,0,4,34250,40923.08,0,38
20004276,0,3,0,0,1,1,4,34250,42461.54,36,52
20004277,0,3,0,0,1,0,4,34250,42461.54,0,31
20004278,0,3,0,0,1,0,4,34250,42461.54,41,51
20004279,0,3,0,2,1,1,4,34250,42461.54,0,52
20004280,0,3,0,0,1,0,4,34250,42461.54,51,33
20004281,0,3,0,2,1,0,4,34250,42461.54,0,56
20004282,0,3,0,0,1,1,4,34250,42461.54,17,34
20004283,0,3,0,2,1,1,4,34250,42461.54,4,67
20004284,0,3,0,0,1,1,4,34250,42461.54,25,42
20004285,0,3,0,0,1,1,4,34250,42461.54,0,44
20004286,0,3,0,0,1,1,4,34250,42461.54,9,42
20004287,0,3,0,0,1,1,4,34250,42461.54,0,40
20004288,0,3,0,0,1,0,4,34250,42461.54,39,36
20004289,0,3,0,0,1,1,4,34250,42461.54,0,42
20004290,0,3,0,0,1,1,4,34250,42461.54,60,41
20004291,0,3,0,0,1,1,4,34250,42461.54,0,41
20004292,0,3,0,0,1,1,4,34250,42461.54,126,48
20004293,0,3,0,0,1,1,4,34250,42461.54,0,53
20004294,0,3,0,0,1,1,4,34250,42461.54,55,45
20004295,0,3,0,0,1,1,4,34250,42461.54,0,40
20004296,0,3,0,0,1,1,4,34250,42461.54,41,43
20004297,0,3,0,0,1,1,4,34250,42461.54,17,48
20004298,0,3,0,0,1,1,4,34250,42461.54,52,47
20004299,0,3,0,0,1,1,4,34250,42461.54,0,46
20004300,0,3,0,0,1,0,4,34250,42461.54,37,46
20004301,0,3,0,0,1,1,4,34250,42461.54,0,40
20004302,0,3,0,0,1,1,4,34250,42461.54,65,50
20004303,0,3,0,2,1,1,4,34250,42461.54,0,46
20004304,0,3,0,0,1,1,4,34250,42461.54,174,46
20004305,0,3,0,0,1,1,4,34250,40923.08,0,47
20004306,0,3,0,0,1,1,4,34250,40923.08,155,47
20004307,0,3,0,0,1,1,4,34250,40923.08,0,47
20004308,0,3,0,0,1,0,4,34250,40923.08,34,48
20004309,0,3,0,0,1,0,4,34250,40923.08,0,49
20004310,0,3,0,0,1,0,4,34250,40923.08,158,40
20004311,0,3,0,0,1,1,4,34250,40923.08,17,48
20004312,0,3,0,0,1,1,4,34250,40923.08,47,44
20004313,0,3,0,0,1,1,4,34250,40923.08,0,62
20004314,0,3,0,0,1,0,4,34250,40923.08,42,39
20004315,0,3,0,0,1,0,4,34250,40923.08,0,41
20004316,0,3,0,0,1,0,4,34250,40923.08,47,38
20004317,0,3,0,0,1,1,4,34250,40923.08,0,40
20004318,0,3,0,0,1,1,4,34250,40923.08,66,49
20004319,0,3,0,0,1,1,4,34250,40923.08,0,49
20004320,0,3,0,2,1,0,4,34250,40923.08,33,55
20004321,0,3,0,0,1,1,4,34250,40923.08,0,44
20004322,0,3,0,0,1,1,4,34250,40923.08,46,45
20004323,0,3,0,0,1,1,4,34250,40923.08,0,39
20004324,0,3,0,0,1,1,4,34250,40923.08,52,38
20004325,0,3,0,0,1,1,4,34250,40923.08,7,47
20004326,0,3,0,0,1,0,4,34250,40923.08,54,45
20004327,0,3,0,0,1,0,4,34250,40923.08,0,45
20004328,0,3,0,2,1,1,4,34250,40923.08,27,42
20004329,0,3,0,2,1,0,4,34250,40923.08,0,58
20004330,0,3,0,2,1,1,4,34250,40923.08,56,48
20004331,0,3,0,0,1,0,4,34250,40923.08,0,48
20004332,0,3,0,0,1,1,4,34250,40923.08,72,45
20004333,0,3,0,0,1,1,4,34250,40923.08,0,44
20004334,0,3,0,2,1,1,4,34250,40923.08,51,55
20004335,0,3,0,0,1,1,4,34250,40923.08,0,45
20004336,0,3,0,0,1,1,4,34250,40923.08,46,45
20004337,0,3,0,0,1,1,4,34250,34250,0,47
20004338,0,3,0,0,1,1,4,34250,34250,50,46
20004339,0,3,0,0,1,1,4,34250,34250,30,49
20004340,0,3,0,0,1,1,4,34250,34250,78,44
20004341,0,3,0,0,1,1,4,34250,34250,0,40
20004342,0,3,0,0,1,1,4,34250,34250,26,41
20004343,0,3,0,0,1,1,4,34250,34250,0,40
20004344,0,3,0,0,1,1,4,34250,34250,141,59
20004345,0,3,0,0,1,1,4,34250,34250,0,44
20004346,0,3,0,0,1,1,4,34250,34250,41,53
20004347,0,3,0,0,1,0,4,34250,34250,0,42
20004348,0,3,0,0,1,0,4,34250,34250,29,44
20004349,0,3,0,2,1,1,4,34250,34250,0,52
20004350,0,3,0,0,1,1,4,34250,34250,34,43
20004351,1,2,1,0,1,0,4,34250,34250,0,43
20004352,1,2,1,0,1,1,4,34250,34250,45,44
20004353,1,2,1,0,1,1,4,34250,34250,20,42
20004354,1,2,1,0,1,1,4,34250,34250,34,42
20004355,1,2,1,0,1,1,4,34250,34250,0,43
20004356,1,2,1,0,1,1,4,34250,34250,41,45
20004357,1,2,1,0,1,1,4,34250,34250,0,45
20004358,1,2,1,0,1,0,4,34250,34250,63,55
20004359,1,2,1,2,1,1,4,34250,34250,0,44
20004360,1,2,1,2,1,0,4,34250,34250,40,48
20004361,1,2,1,0,1,1,4,34250,34250,0,50
20004362,1,2,1,0,1,0,4,34250,34250,56,50
20004363,1,2,1,0,1,1,4,34250,34250,0,46
20004364,1,2,1,0,1,1,4,34250,34250,53,42
20004365,1,2,1,0,1,1,4,34250,34250,0,45
20004366,1,2,1,0,1,1,4,34250,34250,54,50
20004367,1,2,1,0,1,1,4,34250,34250,15,42
20004368,1,2,1,0,1,1,4,34250,34250,39,47
20004369,1,2,1,0,1,1,4,34250,40923.08,0,44
20004370,1,2,1,0,1,1,4,34250,40923.08,37,43
20004371,1,2,1,0,1,1,4,34250,40923.08,0,42
20004372,1,2,1,0,1,1,4,34250,40923.08,147,37
20004373,1,2,1,0,1,1,4,34250,40923.08,0,36
20004374,1,2,1,0,1,1,4,34250,40923.08,71,44
20004375,1,2,1,0,1,0,4,34250,40923.08,0,35
20004376,1,2,1,0,1,1,4,34250,40923.08,53,51
20004377,1,2,1,0,1,1,4,34250,40923.08,0,50
20004378,1,2,1,0,1,1,4,34250,40923.08,20,44
20004379,1,2,1,2,1,1,4,34250,40923.08,0,41
20004380,1,2,1,0,1,1,4,34250,40923.08,46,45
20004381,1,2,1,0,1,1,4,34250,40923.08,25,41
20004382,1,2,1,0,1,0,4,34250,40923.08,40,41
20004383,1,2,1,0,1,1,4,34250,40923.08,0,41
20004384,1,2,1,0,1,1,4,34250,40923.08,22,39
20004385,1,2,1,2,1,1,4,34250,40923.08,0,50
20004386,1,2,1,0,1,1,4,34250,40923.08,32,39
20004387,1,2,1,0,1,1,4,34250,40923.08,0,52
20004388,1,2,1,0,1,1,4,34250,40923.08,43,41
20004389,1,2,1,2,1,1,4,34250,40923.08,0,52
20004390,1,2,1,2,1,0,4,34250,40923.08,41,40
20004391,1,2,1,2,1,0,4,34250,40923.08,0,46
20004392,1,2,1,0,1,1,4,34250,40923.08,28,46
20004393,1,2,1,0,1,0,4,34250,40923.08,0,40
20004394,1,2,1,2,1,0,4,34250,40923.08,57,49
20004395,1,2,1,0,1,1,4,34250,40923.08,2,41
20004396,1,2,1,0,1,0,4,34250,40923.08,40,51
20004397,1,2,1,2,1,1,4,34250,40923.08,0,52
20004398,1,2,1,0,1,1,4,34250,40923.08,16,55
20004399,1,2,1,0,1,1,4,34250,40923.08,0,40
20004400,1,2,1,0,1,1,4,34250,40923.08,20,41
20004401,1,2,1,0,1,0,4,34250,40923.08,0,49
20004402,1,2,1,2,1,1,4,34250,40923.08,53,57
20004403,1,2,1,0,1,1,4,34250,40923.08,0,41
20004404,1,2,1,0,1,1,4,34250,40923.08,84,44
20004405,1,2,1,0,1,1,4,34250,40923.08,0,41
20004406,1,2,1,0,1,1,4,34250,40923.08,12,36
20004407,1,2,1,0,1,1,4,34250,40923.08,0,50
20004408,1,2,1,0,1,1,4,34250,40923.08,37,45
20004409,1,2,1,0,1,1,4,34250,40923.08,10,39
20004410,1,2,1,0,1,0,4,34250,40923.08,17,39
20004411,1,2,1,0,1,1,4,34250,40923.08,0,42
20004412,1,2,1,0,1,1,4,34250,40923.08,135,41
20004413,1,2,1,0,1,1,4,34250,40923.08,0,41
20004414,1,2,1,0,1,1,4,34250,40923.08,46,39
20004415,1,2,1,0,1,1,4,34250,40923.08,0,38
20004416,1,2,1,0,1,1,4,34250,40923.08,34,37
20004417,1,2,1,0,1,1,4,34250,40923.08,0,38
20004418,1,2,1,0,1,0,4,34250,40923.08,29,40
20004419,1,2,1,0,1,1,4,34250,40923.08,0,38
20004420,1,2,1,0,1,0,4,34250,40923.08,48,38
20004421,1,2,1,0,1,1,4,34250,40923.08,0,42
20004422,1,2,1,0,1,0,4,34250,40923.08,45,48
20004423,1,2,1,0,1,1,4,34250,40923.08,20,41
20004424,1,2,1,0,1,1,4,34250,40923.08,135,40
20004425,1,2,1,0,1,1,4,34250,40923.08,0,39
20004426,1,2,1,0,1,1,4,34250,40923.08,7,42
20004427,1,2,1,0,1,1,4,34250,40923.08,0,50
20004428,1,2,1,0,1,1,4,34250,40923.08,33,48
20004429,1,2,1,0,1,0,4,34250,40923.08,0,41
20004430,1,2,1,0,1,0,4,34250,40923.08,36,45
20004431,1,2,1,0,1,1,4,34250,40923.08,0,42
20004432,1,2,1,2,1,1,4,34250,40923.08,17,43
20004433,1,2,1,0,1,0,4,34250,40923.08,0,46
20004434,1,2,1,0,1,1,4,34250,40923.08,14,42
20004435,1,2,1,0,1,1,4,34250,40923.08,0,43
20004436,1,2,1,0,1,1,4,34250,40923.08,65,43
20004437,1,2,1,0,1,1,4,34250,42461.54,7,43
20004438,1,2,1,0,1,1,4,34250,40923.08,42,45
20004439,1,2,1,0,1,1,4,34250,40923.08,0,49
20004440,1,2,1,2,1,1,4,34250,42461.54,29,48
20004441,1,2,1,0,1,1,4,34250,40923.08,0,44
20004442,1,2,1,0,1,1,4,34250,42461.54,49,43
20004443,1,2,1,2,1,1,4,34250,42461.54,0,72
20004444,1,2,1,0,1,1,4,34250,42461.54,25,43
20004445,1,2,1,0,1,1,4,34250,34250,0,42
20004446,1,2,1,2,1,1,4,34250,34250,28,48
20004447,1,2,1,0,1,1,4,34250,34250,0,54
20004448,1,2,1,0,1,1,4,34250,42461.54,70,39
20004449,1,2,1,0,1,1,4,34250,42461.54,0,38
20004450,1,2,1,0,1,1,4,34250,42461.54,55,43
20004451,1,2,1,0,1,0,4,34250,42461.54,5,37
20004452,1,2,1,0,1,1,4,34250,42461.54,36,36
20004453,1,2,1,0,1,0,4,34250,42461.54,0,39
20004454,1,2,1,0,1,1,4,34250,42461.54,142,38
20004455,1,2,1,0,1,1,4,34250,42461.54,0,41
20004456,1,2,1,0,1,1,4,34250,42461.54,40,40
20004457,1,2,1,0,1,1,4,34250,42461.54,0,40
20004458,1,2,1,0,1,1,4,34250,37270,26,41
20004459,1,2,1,0,1,1,4,34250,37270,0,46
20004460,1,2,1,0,1,0,4,34250,37270,138,42
20004461,1,2,1,0,1,1,4,34250,37270,0,39
20004462,1,2,1,0,1,1,4,34250,37270,52,39
20004463,1,2,1,0,1,1,4,34250,37270,0,41
20004464,1,2,1,0,1,1,4,34250,37270,30,38
20004465,1,2,1,0,1,1,4,34250,37270,30,74
20004466,1,2,1,0,1,0,4,34250,37270,57,59
20004467,1,2,1,0,1,1,4,34250,37270,0,44
20004468,1,2,1,0,1,0,4,34250,37270,42,45
20004469,1,2,1,0,1,1,4,34250,37270,0,47
20004470,1,2,1,0,1,0,4,34250,37270,49,44
20004471,1,2,1,0,1,1,4,34250,37270,0,46
20004472,1,2,1,0,1,1,4,34250,37270,43,44
20004473,1,2,1,0,1,1,4,34250,37270,0,48
20004474,1,2,1,0,1,1,4,34250,37270,18,42
20004475,1,2,1,0,1,0,4,34250,37270,0,44
20004476,1,2,1,0,1,1,4,34250,37270,51,48
20004477,1,2,1,0,1,1,4,34250,37270,0,46
20004478,1,2,1,0,1,1,4,34250,37270,37,51
20004479,1,2,1,0,1,1,4,34250,37270,7,43
20004480,1,2,1,0,1,1,4,34250,37270,42,50
20004481,1,2,1,0,1,0,4,34250,37270,0,46
20004482,1,2,1,0,1,1,4,34250,37270,132,39
20004483,1,2,1,0,1,0,4,34250,37270,0,49
20004484,1,2,1,0,1,1,4,34250,37270,26,32
20004485,1,2,1,0,1,0,4,34250,37270,0,48
20004486,1,2,1,0,1,1,4,34250,37270,64,50
20004487,1,2,1,0,1,1,4,34250,34250,0,41
20004488,1,2,1,0,1,1,4,34250,34250,12,41
20004489,1,2,1,0,1,1,4,34250,34250,0,46
20004490,1,2,1,0,1,1,4,34250,34250,245,40
20004491,1,2,1,0,1,1,4,34250,34250,0,42
20004492,1,2,1,0,1,0,4,34250,34250,150,53
20004493,1,2,1,0,1,1,4,34250,34250,21,39
20004494,1,2,1,0,1,0,4,34250,34250,31,41
20004495,1,2,1,0,1,1,4,34250,34250,0,43
20004496,1,2,1,2,1,0,4,34250,34250,17,41
20004497,1,2,1,2,1,1,4,34250,34250,0,49
20004498,1,2,1,2,1,1,4,34250,34250,51,58
20004499,1,2,1,0,1,1,4,34250,34250,0,46
20004500,1,2,1,0,1,1,4,34250,34250,25,44
20004501,1,2,1,0,1,1,4,34250,34250,0,56
20004502,1,2,1,0,1,1,4,34250,34250,25,54
20004503,1,2,1,0,1,1,4,34250,34250,0,49
20004504,1,2,1,0,1,1,4,34250,34250,54,44
20004505,1,2,1,2,1,0,4,34250,34250,0,44
20004506,1,2,1,0,1,0,4,34250,34250,25,47
20004507,1,2,1,2,1,0,4,34250,34250,4,55
20004508,1,2,1,0,1,1,4,34250,34250,43,45
20004509,1,2,1,0,1,1,4,34250,34250,0,45
20004510,1,2,1,0,1,1,4,34250,34250,35,49
20004511,1,2,1,0,1,1,4,34250,34250,0,40
20004512,1,2,1,0,1,1,4,34250,34250,61,40
20004513,1,2,1,2,1,1,4,34250,34250,0,39
20004514,1,2,1,0,1,0,4,34250,34250,47,32
20004515,1,2,1,0,1,0,4,34250,34250,0,38
20004516,1,2,1,0,1,1,4,34250,34250,35,42
20004517,1,2,1,0,1,1,4,34250,34250,0,44
20004518,1,2,1,0,1,0,4,34250,34250,132,37
20004519,1,2,1,0,1,0,4,34250,34250,0,37
20004520,1,2,1,0,1,0,4,34250,34250,15,40
20004521,1,2,1,0,1,1,4,34250,34250,11,47
20004522,1,2,1,0,1,1,4,34250,34250,28,40
20004523,1,2,1,0,1,1,4,34250,34250,0,38
20004524,1,2,1,0,1,0,4,34250,34250,50,41
20004525,1,2,1,0,1,1,4,34250,34250,0,37
20004526,1,2,1,0,1,0,4,34250,34250,52,41
20004527,1,2,1,0,1,1,4,34250,34250,0,37
20004528,1,2,1,2,1,1,4,34250,34250,23,39
20004529,1,2,1,2,1,1,4,34250,34250,0,44
20004530,1,2,1,0,1,0,4,34250,34250,74,34
20004531,1,2,1,0,1,1,4,34250,34250,0,40
20004532,1,2,1,0,1,1,4,34250,34250,65,42
20004533,1,2,1,0,1,1,4,34250,34250,0,42
20004534,1,2,1,2,1,1,4,34250,34250,18,44
20004535,1,2,1,0,1,0,4,34250,34250,20,38
20004536,1,2,1,0,1,0,4,34250,34250,65,40
20004537,1,2,1,0,1,0,4,34250,34250,0,40
